,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SPAC12B10.05,icp55,2452.55551599623,-0.0202655961641031,0.037128426738479,-0.545824263086816,0.585186743297213,0.699776542840204
SPAC12B10.06c,emi5,1469.89200546368,-0.213402997729936,0.0497946001540375,-4.28566545508515,1.82192989833748e-05,5.84839962262962e-05
SPAC12B10.07,acp1,5361.55112666626,0.101127532796232,0.0339990284534059,2.97442419376255,0.00293538974726053,0.00707960180608463
SPAC12B10.08c,til1,609.189476539389,0.197730849247103,0.0609773211413657,3.24269491584743,0.00118404925710187,0.00303924498150206
SPAC12B10.09,pet801,1430.7335172987,-0.420177668840618,0.0400087986943284,-10.502131594873,8.44512250068479e-26,8.93520950871444e-25
SPAC12B10.10,nod1,515.385915876083,-0.281125035483828,0.11228634868606,-2.50364393155059,0.0122921671773907,0.0264063290798454
SPAC12B10.11,exg2,1307.11114365984,-0.277203183948553,0.0598038911595414,-4.63520313768626,3.565871291276e-06,1.23441554332009e-05
SPAC12B10.12c,rhp41,2535.52633449196,-0.0229684709367293,0.0448859674664062,-0.511707160014307,0.608855974300995,0.720817631912904
SPAC12B10.13,gid8,1500.75804527433,0.43245044289143,0.0438217695114638,9.86839298623715,5.70715896152997e-23,5.34841111190619e-22
SPAC12B10.14c,tea5,2883.59323361601,-0.231158227519198,0.0439847151493874,-5.25542172398079,1.47685657849604e-07,5.78960914848243e-07
SPAC12B10.15c,rnh203,283.695487199036,-0.0969350308064356,0.0838495738636017,-1.15605871729438,0.247657140488426,0.357654325260521
SPAC12B10.16c,mug157,3702.41672217185,0.184659206245272,0.0444735454749233,4.15211344796859,3.29418877506993e-05,0.00010290761060437
SPAC12G12.01c,sea4,4967.27230228315,-0.271711763525925,0.0318520060101294,-8.5304443129741,1.45786697496951e-17,1.04739957424994e-16
SPAC12G12.02,efg1,3130.56483854965,-0.957819213625404,0.0529162103421041,-18.1006766628428,3.14776932726782e-73,1.45051055446993e-71
SPAC12G12.03,cip2,4767.39850842467,-0.367622505121479,0.0618784164687201,-5.94104578140448,2.83209500411267e-09,1.25671094009656e-08
SPAC12G12.04,mcp60,64252.9414031145,0.336369111584181,0.0845400791933371,3.97881235496514,6.92603756389699e-05,0.000207500720537805
SPAC12G12.05c,taf9,2333.95193731022,-0.367713023544485,0.0431170412738858,-8.52825269732026,1.48574714375443e-17,1.06621215450261e-16
SPAC12G12.06c,rcl1,6824.1166830513,-0.31364515660338,0.0398970142021764,-7.8613691494305,3.79957211402666e-15,2.42632574591144e-14
SPAC12G12.07c,NA,9551.10229663478,-0.165751998772668,0.0294020472608659,-5.63743052659073,1.72606203421168e-08,7.23795346346098e-08
SPAC12G12.08,mrpl6,2501.45311126691,-0.169186143901319,0.044071695808193,-3.83888436328031,0.000123594618614898,0.000359579163315313
SPAC12G12.09,eti1,1591.51712272654,-0.175502213505742,0.0808506282004375,-2.17069696812563,0.0299540865382478,0.0592488063916915
SPAC12G12.10,wdr21,3303.38516621882,-0.231832142744867,0.0424667419367901,-5.45914596156068,4.78430328535662e-08,1.94715416789991e-07
SPAC12G12.11c,miy1,2933.45432725145,0.13637599177674,0.0353687887518566,3.85582872892646,0.000115338222346662,0.000337039451131478
SPAC12G12.12,gms2,2488.57468012109,0.219238809237481,0.0552459372195838,3.96841505948359,7.23522370798832e-05,0.000216454492857296
SPAC12G12.13c,cid14,4547.99827806781,-0.519123542804982,0.0486317042589878,-10.6745907986361,1.33845927356165e-26,1.46415805751353e-25
SPAC12G12.14c,pfs2,1376.66258175814,-0.303876664844525,0.0617567768590525,-4.9205395796167,8.63059440745434e-07,3.15252257972635e-06
SPAC12G12.15,sif3,1595.8718530327,-0.383415250903298,0.0432220648111686,-8.87082217331326,7.26078201270642e-19,5.54763240911488e-18
SPAC12G12.16c,NA,1188.34243310252,-0.0185590894846575,0.0787681401604521,-0.235616702982352,0.813730111221503,0.881153495355533
SPAC12G12.17,nce101,652.532228437615,-0.248363607006227,0.0654333508853126,-3.79567305733039,0.000147243440034309,0.000424747185423436
SPAC1327.01c,NA,4213.33302361803,-0.376347677213227,0.041739833171042,-9.0165112944037,1.94174408856884e-19,1.51910078570871e-18
SPAC139.01c,mkt1,6826.62666138621,-0.508367230281218,0.0432560858741998,-11.7525018736019,6.85584733534849e-32,9.25392269084592e-31
SPAC139.02c,oac1,3231.5378017735,-0.423693322838069,0.0538810944890728,-7.8634876825673,3.73583098321312e-15,2.38804643134253e-14
SPAC139.03,toe2,2054.63493289618,0.0861483320187082,0.0558684870421776,1.54198433821326,0.123077399533277,0.202818140703252
SPAC139.04c,fap2,2196.09724351717,0.291659509288097,0.0456760138395091,6.38539760305913,1.70952703840072e-10,8.30021232847589e-10
SPAC139.05,NA,4468.9250182901,4.51173364591335,0.181255456918854,24.8915741495893,9.17972913595895e-137,1.95730495814176e-134
SPAC139.06,hat1,2623.635357552,-0.476950714753596,0.0477799132431647,-9.98224321434548,1.82298029223602e-23,1.7462123634936e-22
SPAC1399.01c,NA,1186.95151380263,0.443025237706724,0.0652366358293299,6.79104972343688,1.11320546000321e-11,5.8472336897037e-11
SPAC1399.02,NA,991.190550420128,-0.653874279069148,0.063292822681621,-10.3309388231633,5.10583852887808e-25,5.26056090854105e-24
SPAC1399.03,fur4,4302.86951651951,-0.557310093405705,0.0588705303012481,-9.46670754542004,2.88803265659718e-21,2.49529195192256e-20
SPAC1399.04c,uck2,1050.24597609096,-0.12833598401832,0.111159591005942,-1.15452011704019,0.248286995856089,0.358234936101572
SPAC1399.05c,toe1,956.41576873833,0.0658471242153749,0.0647467240039259,1.01699545773748,0.309155590240392,0.427664099980661
SPAC1399.06,NA,512.357163035785,-0.515864739047836,0.0806542923354711,-6.39599857751108,1.59501487914952e-10,7.7622000695168e-10
SPAC13A11.01c,rga8,5336.10325250847,-0.0474319273634317,0.0338510292439524,-1.40119601745656,0.16115546491062,0.252658991597158
SPAC13A11.02c,erg11,13390.2876072777,-1.07126054356845,0.0498403696874169,-21.4938322144691,1.77812154919308e-102,1.48137543634761e-100
SPAC13A11.03,mcp7,551.466038399527,0.291556855713762,0.0749845896841287,3.88822365958046,0.000100980553881934,0.000297781380176917
SPAC13A11.04c,ubp8,1675.84321475301,0.268946308563586,0.0533730607809303,5.03898979426112,4.67995436614153e-07,1.7569031908702e-06
SPAC13A11.05,ysp2,6630.9007760544,-0.183345416578442,0.0441956019575164,-4.14849913696583,3.34662108622779e-05,0.000104415905914548
SPAC13A11.06,pdc202,319.322498331695,-0.186537778735569,0.0896057706447801,-2.08176077716079,0.0373643260653387,0.071894038222998
SPAC13C5.01c,pre9,8217.72068975725,0.163188652587201,0.039809402810515,4.09924894789172,4.14493007738072e-05,0.000127833342420813
